supplier_name,date_of_sending,phone_number,email_address,email_subject,product_type,variety,sub_variety,size,piece,brand,package_type,product_class,country,net_weight,qty_per_pallet,price,remarks
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Little Gem,unspecified,unspecified,10x2stk,unspecified,unspecified,unspecified,ES - Spain,2.20,150,9.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Romana,unspecified,unspecified,10x1stk,Kaine,unspecified,unspecified,ES - Spain,,70,10.90,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Lollo Rossa,unspecified,unspecified,12stk,unspecified,unspecified,unspecified,NL - Netherlands,,60,12.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Lollo Bionda,unspecified,unspecified,12stk,unspecified,unspecified,unspecified,NL - Netherlands,,60,12.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Oak Leaf,unspecified,unspecified,12stk,unspecified,unspecified,unspecified,NL - Netherlands,2.00,60,12.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Salatrio Kluit,unspecified,unspecified,10stk,unspecified,unspecified,unspecified,NL - Netherlands,2.80,55,12.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Frisée Yellow Fijn,unspecified,unspecified,10x1stk,unspecified,unspecified,unspecified,ES - Spain,,65,15.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lettuce,Radicchio,unspecified,unspecified,9stk,unspecified,unspecified,unspecified,IT - Italy,2.50,170,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Baby Lettuce,Lamb,unspecified,unspecified,8x125g,unspecified,unspecified,unspecified,IT - Italy,1.00,135,7.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Baby Lettuce,Mesclun,unspecified,unspecified,8x125g,unspecified,unspecified,unspecified,IT - Italy,1.00,135,6.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Baby Lettuce,Arugula,unspecified,unspecified,8x125g,unspecified,unspecified,unspecified,IT - Italy,1.00,135,6.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Baby Lettuce,Baby Spinach,unspecified,unspecified,8x125g,unspecified,unspecified,unspecified,IT - Italy,1.00,135,6.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Asparagus,White,unspecified,AA,unspecified,unspecified,EPS,unspecified,NL - Netherlands,5.00,120,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Asparagus,White,unspecified,AAA,unspecified,unspecified,EPS,unspecified,NL - Netherlands,5.00,120,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Asparagus,Violet,unspecified,AA,unspecified,unspecified,EPS,unspecified,NL - Netherlands,5.00,120,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Asparagus,Violet,unspecified,AAA,unspecified,unspecified,EPS,unspecified,NL - Netherlands,5.00,120,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Asparagus,Green,unspecified,L,11x450g,unspecified,unspecified,unspecified,MX - Mexico,4.95,140,34.35,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Asparagus,Green,unspecified,XL,11x450g,unspecified,unspecified,unspecified,MX - Mexico,4.95,140,37.90,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,NL - Netherlands,10.00,60,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,150,6.35,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Parsnip,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,NL - Netherlands,5.00,150,6.85,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Fennel,unspecified,unspecified,unspecified,14-16stk,unspecified,Wooden Crate,unspecified,IT - Italy,5.00,152,6.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Turnip,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,FR - France,10.00,70,13.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Kohlrabi,unspecified,unspecified,unspecified,20stk,unspecified,Wooden Crate,unspecified,IT - Italy,7.00,60,12.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Rettich,unspecified,unspecified,L,15stk,unspecified,Wooden Crate,unspecified,IT - Italy,12.00,60,14.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Springonion,unspecified,unspecified,unspecified,14stk,unspecified,Wooden Crate,unspecified,DE - Germany,2.00,160,8.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Radish,unspecified,unspecified,unspecified,10x1kg,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,12.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Radish,unspecified,unspecified,unspecified,20x125g,unspecified,unspecified,unspecified,NL - Netherlands,2.50,220,6.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Pak Choi Naked,unspecified,unspecified,unspecified,10stk,unspecified,unspecified,unspecified,NL - Netherlands,4.50,60,8.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Rhubarb,unspecified,unspecified,40/20,unspecified,unspecified,unspecified,unspecified,NL - Netherlands,6.00,75,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Chicory,Red,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,NL - Netherlands,3.00,150,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Jerusalem Artichoke,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,FR - France,5.00,180,9.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Celery,unspecified,unspecified,unspecified,16stk,unspecified,unspecified,unspecified,ES - Spain,,70,16.70,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Broccoli,Green Filmed,unspecified,unspecified,10x500g,unspecified,unspecified,unspecified,ES - Spain,5.00,110,8.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Broccoli,On Ice,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,ES - Spain,8.00,50,14.90,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Cauliflower,White Naked,unspecified,unspecified,11stk,Luna,unspecified,unspecified,FR - France,,60,8.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Cauliflower,White Naked,unspecified,unspecified,6stk,Luna,unspecified,unspecified,FR - France,,60,11.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Cauliflower,White Naked,unspecified,unspecified,8stk,Luna,unspecified,unspecified,FR - France,,60,11.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Green bean,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,SN - Senegal,5.00,150,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Runner bean,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,ES - Spain,4.00,150,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Broad bean,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,ES - Spain,7.00,80,14.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Ginger,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,CN - China,12.00,80,28.30,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Beetroots,Cooked,unspecified,unspecified,12x500g,unspecified,unspecified,unspecified,LT - Lithuania,6.00,180,8.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Beetroots,unspecified,Beetroots,A,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,4.30,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Celeriac,unspecified,unspecified,unspecified,8-10stk,Luna,Net Bag,unspecified,NL - Netherlands,10.00,110,8.35,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Beetroots,Choiggia,unspecified,A,unspecified,unspecified,Wooden Crate,unspecified,FR - France,5.00,120,11.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Red Cabbage ,unspecified,unspecified,unspecified,6stk,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,9.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Green Cabbage,unspecified,unspecified,unspecified,9-10stk,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,40,14.90,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Chinese Cabbage,unspecified,unspecified,unspecified,8stk,unspecified,unspecified,unspecified,ES - Spain,,75,11.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Carrots,unspecified,unspecified,C,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,4.30,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Reed,unspecified,unspecified,18stk,unspecified,unspecified,unspecified,ES - Spain,,230,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Reed,unspecified,unspecified,20stk,unspecified,unspecified,unspecified,ES - Spain,,230,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Reed,unspecified,unspecified,22stk,unspecified,unspecified,unspecified,ES - Spain,,230,9.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Reed,unspecified,unspecified,24stk,unspecified,unspecified,unspecified,ES - Spain,,230,9.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Fuerte,unspecified,unspecified,20stk,unspecified,unspecified,unspecified,ES - Spain,,230,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Fuerte,unspecified,unspecified,22stk,unspecified,unspecified,unspecified,ES - Spain,,230,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Avocado,Hass,unspecified,unspecified,24stk,unspecified,unspecified,unspecified,CO - Colombia,,96,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Blueberries,unspecified,unspecified,unspecified,12x125g,unspecified,unspecified,unspecified,MA - Marocco,,300,0.00,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Red Currants,unspecified,unspecified,unspecified,12x125g,unspecified,unspecified,unspecified,NL - Netherlands,,250,40.40,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Raspberries,unspecified,unspecified,unspecified,12x125g,unspecified,unspecified,unspecified,PT - Portugal,,240,36.40,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Blackberries,unspecified,unspecified,unspecified,12x125g,unspecified,unspecified,unspecified,MX - Mexico,,150,31.35,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Strawberries,unspecified,unspecified,unspecified,8x500g,Suprimo,unspecified,unspecified,NL - Netherlands,,136,27.30,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Coconuts,unspecified,unspecified,unspecified,50stk,unspecified,Net Bag,unspecified,CI - Cote d'Ivoire,,55,19.95,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Sweet Potato,unspecified,unspecified,XL,unspecified,unspecified,unspecified,unspecified,EG - Egypt,6.00,150,6.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Sweet Potato,unspecified,unspecified,L1,unspecified,unspecified,unspecified,unspecified,EG - Egypt,6.00,180,6.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Sweet Potato,unspecified,unspecified,L2,unspecified,unspecified,unspecified,unspecified,EG - Egypt,6.00,180,6.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Sweet Potato,unspecified,unspecified,M,unspecified,unspecified,unspecified,unspecified,EG - Egypt,6.00,180,6.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Passion Fruit,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,CO - Colombia,2.00,200,17.70,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes Red,Seedless,Perlon,Jumbo,unspecified,unspecified,Wooden Crate,unspecified,CL - Chile,8.20,114,18.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes Red,Seedless,Perlon,XL,unspecified,unspecified,Wooden Crate,unspecified,CL - Chile,8.20,114,17.70,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes Blue,Seedless,Sweet Joy,unspecified,10x500g,unspecified,unspecified,unspecified,ZA - South Africa,5.00,120,14.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes White,Seedless,Thompson Seedless,unspecified,10x500g,unspecified,unspecified,unspecified,IN - India,5.00,125,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes White,Seedless,Arra 15,J,unspecified,unspecified,Wooden Crate,unspecified,CL - Chile,8.20,114,21.25,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes White,Seedless,Arra 15,L,unspecified,unspecified,Wooden Crate,unspecified,CL - Chile,8.20,114,19.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes White,Seedless,Arra 15,XL,unspecified,unspecified,Wooden Crate,unspecified,CL - Chile,8.20,114,20.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes Red,Seedless,Crimson Seedless,unspecified,10x500g,unspecified,unspecified,unspecified,ZA - South Africa,5.00,120,14.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes Mix,unspecified,unspecified,unspecified,10x500g,unspecified,unspecified,unspecified,ZA - South Africa,5.00,120,16.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Grapes White,Seedless,Sweet Globe,unspecified,10x500g,unspecified,unspecified,unspecified,ZA - South Africa,5.00,120,16.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Kiwi,unspecified,unspecified,CAL.33,unspecified,unspecified,unspecified,unspecified,GR - Greece,10.00,90,22.25,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Kiwi,unspecified,unspecified,CAL.36,unspecified,unspecified,unspecified,unspecified,GR - Greece,10.00,90,22.25,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Melons,Cantaloupe,unspecified,unspecified,6stk,unspecified,unspecified,unspecified,HN - Honduras,5.00,150,11.65,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Melons,Galia,unspecified,unspecified,7stk,unspecified,unspecified,unspecified,HN - Honduras,5.00,150,7.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Melons,Yellow Honey Dew,unspecified,unspecified,9stk,unspecified,unspecified,unspecified,CR - Costa Rica,9.00,84,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Watermelon,Seedless,unspecified,unspecified,4stk,unspecified,unspecified,unspecified,CR - Costa Rica,16.00,60,20.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Watermelon,Seedless,unspecified,unspecified,7stk,unspecified,unspecified,unspecified,CR - Costa Rica,16.00,60,19.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Watermelon,Seeded,Quetzali,unspecified,5stk,unspecified,unspecified,unspecified,PA - Panama,17.00,60,18.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Watermelon,Seeded,Quetzali,unspecified,3stk,unspecified,unspecified,unspecified,PA - Panama,17.00,66,17.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Watermelon,Seeded,Quetzali,unspecified,4stk,unspecified,unspecified,unspecified,PA - Panama,17.00,66,18.20,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Watermelon,Seeded,Dumara,unspecified,2x500g,unspecified,unspecified,unspecified,MR - Mauritania,1.00,1000,1.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,40stk,unspecified,Open Top Carton Box,unspecified,EG - Egypt,15.00,65,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,48stk,unspecified,Open Top Carton Box,unspecified,EG - Egypt,15.00,65,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,56stk,unspecified,Open Top Carton Box,unspecified,EG - Egypt,15.00,65,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,64stk,unspecified,Open Top Carton Box,unspecified,EG - Egypt,15.00,65,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,100stk,unspecified,unspecified,unspecified,EG - Egypt,15.00,80,8.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,113stk,unspecified,unspecified,unspecified,EG - Egypt,15.00,80,7.85,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,72stk,unspecified,unspecified,unspecified,EG - Egypt,15.00,80,11.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,80stk,unspecified,unspecified,unspecified,EG - Egypt,15.00,80,11.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Press,Valencia,unspecified,unspecified,88stk,unspecified,unspecified,unspecified,EG - Egypt,15.00,80,11.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Hand,Navel,unspecified,unspecified,36stk,unspecified,unspecified,unspecified,ES - Spain,15.00,64,13.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Orange Hand,Navel,unspecified,unspecified,unspecified,unspecified,Open Top Carton Box,unspecified,ES - Spain,15.00,65,10.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Lemons,Primo,unspecified,unspecified,70stk,,Open Top Carton Box,unspecified,ES - Spain,15.00,65,16.70,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Limes,unspecified,unspecified,unspecified,48stk,Louise,unspecified,unspecified,BR - Brazil,4.50,240,6.10,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Limes,unspecified,unspecified,unspecified,54stk,Louise,unspecified,unspecified,BR - Brazil,4.50,240,5.60,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Limes,unspecified,unspecified,unspecified,60stk,Louise,unspecified,unspecified,BR - Brazil,4.50,240,5.05,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Apples,Royal Gala,unspecified,unspecified,150stk,unspecified,unspecified,unspecified,FR - France,18.00,49,20.75,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Apples,Pink Lady,unspecified,70-75,2lgs,unspecified,Open Top Carton Box,unspecified,FR - France,12.50,60,24.75,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Apples,Granny Smith,unspecified,unspecified,100stk,unspecified,unspecified,unspecified,FR - France,18.00,49,25.80,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Apples,Red Chief,unspecified,90+,1lgs,unspecified,Open Top Carton Box,unspecified,IT - Italy,7.00,105,10.40,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Apples,Story,unspecified,unspecified,100stk,unspecified,unspecified,unspecified,FR - France,18.00,56,23.75,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Apples,Story,unspecified,unspecified,150stk,unspecified,unspecified,unspecified,FR - France,18.00,56,19.70,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Pears,Conference,unspecified,60-65,unspecified,unspecified,Wooden Crate,unspecified,BE - Belgium,12.00,80,15.15,
Marnifruit,21-03-2025 8:17:00,,DAVE@MARNIFRUIT.NL,MARNI FRUIT B.V.: Prijslijst,Pears,Conference,unspecified,70-75,unspecified,unspecified,Wooden Crate,unspecified,BE - Belgium,12.00,80,16.20,
