timestamp_of_validation,supplier_name,sender,date,subject,idx_target,idx_llm,similarity,type_target,type_llm,variety_target,variety_llm,subvariety_target,subvariety_llm,size_target,size_llm,piece_target,piece_llm,brand_target,brand_llm,package_type_target,package_type_llm,class_target,class_llm,origin_country_code_target,origin_country_code_llm,net_weight_target,net_weight_llm,quantity_per_pallet_target,quantity_per_pallet_llm,price_target,price_llm
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,19,93,0.9166666666666666,Leek,Leek,,,,,,,,,,,Bag,Bag,1,,NL,NL,5.0,5.0,150,150,4.8,4.8
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,28,94,1.0,Carrots,Carrots,,,,,50/150,50,,,,,Bag,Bag,,,NL,NL,10.0,10.0,100,100,5.45,5.45
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,31,95,0.9880952380952381,Carrots,Carrots,,,,,125/175,175+,,,,,Bag,Bag,,,NL,NL,10.0,10.0,100,100,5.45,5.45
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,21,96,0.9166666666666666,Leek,Leek,,,,,,,,,,,Carton Box,Carton Box,1,,NL,NL,5.0,5.0,95,95,5.65,5.65
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,34,97,0.9880952380952381,Carrots,Carrots,,,,,175/325,175+,,,,,Bag,Bag,,,NL,NL,10.0,10.0,100,100,5.85,5.85
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,13,98,0.9166666666666666,Cucumber,Cucumber,,,,,30-35,30-35,14stk,14stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,176,176,7.5,7.5
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,14,100,0.9166666666666666,Cucumber,Cucumber,,,,,35-40,35-40,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,176,176,7.5,7.5
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,15,99,0.9166666666666666,Cucumber,Cucumber,,,,,40-50,40-50,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,160,160,7.5,7.5
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,29,101,1.0,Carrots,Carrots,,,,,50/150,50,,,,,EPS,EPS,,,NL,NL,12.5,12.5,70,70,7.6,7.6
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,32,102,0.9880952380952381,Carrots,Carrots,,,,,125/175,175+,,,,,EPS,EPS,,,NL,NL,12.5,12.5,70,70,7.6,7.6
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,16,103,0.9166666666666666,Cucumber,Cucumber,,,,,50-60,50-60,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,108,108,7.75,7.75
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,35,104,0.9880952380952381,Carrots,Carrots,,,,,175/325,175+,,,,,EPS,EPS,,,NL,NL,12.5,12.5,70,70,8.1,8.1
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,39,106,0.9166666666666666,Apples,Apples,Elstar,,,,75/80,80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.15,8.15
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,40,105,0.8809523809523809,Apples,Apples,Elstar,,,,80/85,75-80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.15,8.15
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,47,108,0.9166666666666666,Apples,Apples,Braeburn,,,,75/80,80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.85,8.85
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,48,107,0.8809523809523809,Apples,Apples,Braeburn,,,,80/85,75-80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.85,8.85
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,55,109,0.9,Apples,Apples,Wellant,,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,6.5,6.5,100,100,8.85,8.85
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,36,110,0.9880952380952381,Aubergines,Aubergines,,,,,225/300,300+,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,9.0,9.0
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,18,111,0.9166666666666666,Leek,Leek,,,,,,,,,,,EPS,EPS,1,,NL,NL,10.0,10.0,50,50,9.25,9.25
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,3,112,1.0,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Pauline,Pauline,Carton Box,Carton Box,,,IT,IT,3.0,3.0,176,176,9.3,9.3
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,46,113,0.8809523809523809,Apples,Apples,Elstar,,,,85/95,95-105,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,9.6,9.6
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,58,114,0.8809523809523809,Apples,Apples,Wellant,,,,85/90,900gr/+,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,9.9,9.9
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,17,115,0.9166666666666666,Cucumber,Cucumber,Industry,,,,,,,,,,EPS,EPS,,,NL,NL,10.0,10.0,80,80,10.0,10.0
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,20,126,0.9166666666666666,Leek,Leek,,,,,,,,,,,Carton Box,Carton Box,1,,NL,NL,10.0,10.0,65,65,10.0,10.0
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,45,127,0.9166666666666666,Apples,Apples,Elstar,,,,80/90,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.15,10.15
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,56,128,0.9166666666666666,Apples,Apples,Wellant,,,,75/80,80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,10.25,10.25
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,57,129,0.8809523809523809,Apples,Apples,Wellant,,,,80/85,75-80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,10.25,10.25
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,41,130,0.9,Apples,Apples,Elstar,,,,60/65,65+,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,52,134,0.9833333333333334,Apples,Apples,Golden Delicious,Golden Delicious,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,53,133,0.9833333333333334,Apples,Apples,Golden Delicious,Golden Delicious,,,75/80,75-80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,59,131,0.9,Apples,Apples,Wellant,,,,65/75,75+,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,42,135,0.9,Apples,Apples,Elstar,,,,65/70,65-70,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.25,11.25
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,60,136,0.9,Apples,Apples,Wellant,,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.25,11.25
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,43,138,0.9,Apples,Apples,Elstar,,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.8,11.8
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,44,139,0.9404761904761904,Apples,Apples,Elstar,Golden Delicious,,,75/80,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.8,11.8
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,54,137,0.8809523809523809,Apples,Apples,Golden Delicious,,,,80/90,75-80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.8,11.8
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,8,140,1.0,Vine Tomato,Vine Tomato,,,,,Middel/grof,Middel,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,120,120,11.9,11.9
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,49,79,0.9166666666666666,Apples,Apples,Jonagold,,,,70/80,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,12.9,12.9
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,50,80,0.8809523809523809,Apples,Apples,Jonagold,,,,80/90,75-80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,12.9,12.9
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,9,81,1.0,Vine Tomato,Vine Tomato,,,,,Grof,Grof,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,120,120,12.9,12.9
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,61,82,0.9166666666666666,Apples,Apples,Wellant,,,,80/90,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,13.45,13.45
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,62,83,0.9166666666666666,Apples,Apples,Wellant,,,,90/100,100,,,,,EPS,EPS,,,NL,NL,15.0,15.0,50,50,13.55,13.55
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,51,84,0.9833333333333334,Apples,Apples,Rode Boskoop,Boskoop,,,75/85,75+,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,15.65,15.65
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,11,85,1.0,Capsicum,Capsicum,Green,Green,,,,,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,15.75,15.75
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,2,86,1.0,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Pauline,Pauline,Carton Box,Carton Box,,,NL,NL,3.0,3.0,176,176,16.3,16.3
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,24,119,0.8611111111111112,Pickle,Cucumber,,,,,D,,,,,,EPS,EPS,,,NL,NL,10.0,10.0,52,52,18.0,18.0
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,4,116,0.9166666666666666,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Rote Perle,,Carton Box,Carton Box,,,NL,NL,3.7,3.7,176,176,18.25,18.25
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,22,87,0.8518518518518517,Green bean,Apples,,,,,,,,,,,Carton Box,Carton Box,1,,MA,MA,5.0,5.0,120,120,20.5,20.5
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,5,117,0.9166666666666666,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Harvest of Health,,Carton Box,Carton Box,,,NL,NL,3.7,3.7,220,220,20.95,20.95
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,23,88,0.9166666666666666,Garlic,Garlic,,White,,,55,55+,,,,,Carton Box,Carton Box,,,EG,EG,5.0,5.0,120,120,22.5,22.5
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,12,132,1.0,Capsicum,Capsicum,Yellow,Yellow,,,,,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,22.75,22.75
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,10,89,1.0,Capsicum,Capsicum,Red,Red,,,,,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,25.0,25.0
2025-05-26T13:44:26.587218,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,6,118,0.9166666666666666,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Hönig,,Carton Box,Carton Box,,,NL,NL,3.0,3.0,220,220,46.5,46.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,394,55,0.6944444444444445,Cherry Plum Tomato,Cherry Plum Tomato,Plum,Mini Roma,Babyplum,,,,,,,,,,,,MA,MA,4.0,4.0,,0,0.0,11.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,393,77,0.6944444444444445,Cherry Plum Tomato,Cherry Plum Tomato,Plum,Mini Roma,Babyplum,,,,,,,,,,,,,,4.0,4.0,,0,0.0,10.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,401,73,0.8333333333333334,Cherry Tomato,Cherry Tomato,Mix,,,,,,12x250g,12x250g,,,,,,,,,3.0,3.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,409,74,0.9166666666666666,Plum Tomato,Plum Tomato,,,,,MMM,MMM,,,,,,,,,,,6.0,6.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,410,75,0.8333333333333334,Plum Tomato,Plum Tomato,,,,,MM,MM,,,,Premium,,,,,,,6.0,6.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,411,76,0.8333333333333334,Plum Tomato,Plum Tomato,,,,,M,M,,,,Premium,,,,,,,6.0,6.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,397,58,0.8333333333333334,Cherry Tomato,Cherry Tomato,,Red,,,,,9x250g,9x250g,,,,,,,MA,MA,2.25,2.25,,0,5.5,5.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,407,68,0.7280701754385964,Intense Tomato,Round Tomato,Round,,,,MMM,MMM,,,,Premium,,,,,ES,ES,6.0,6.0,,0,7.5,7.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,395,56,0.7777777777777778,Cherry Plum Tomato,Cherry Plum Tomato,Plum,Mini Roma,Babyplum Triangle,,,,12x250g,12x250g,,,,,,,,,3.0,3.0,,0,7.95,7.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,398,59,0.8333333333333334,Cherry Tomato,Cherry Tomato,,Red,,,,,,,,,,,,,,,4.0,4.0,,0,8.5,8.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,408,69,0.7280701754385964,Intense Tomato,Round Tomato,Round,,,,G,G,,,,Premium,,,,,MA,MA,6.0,6.0,,0,8.5,8.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,413,71,0.9166666666666666,Vine Tomato,Vine Tomato,,,,,M,M,,,,,,,,,ES,ES,5.0,5.0,,0,8.5,8.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,396,57,0.7777777777777778,Cherry Plum Tomato,Cherry Plum Tomato,Plum,Mini Roma,Babyplum Shaker,,,,12x250g,12x250g,,,,,,,,,3.0,3.0,,0,8.95,8.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,400,62,0.8333333333333334,Cherry Tomato,Cherry Tomato,Mix,,,,,,,,,,,,,,MA,MA,3.0,3.0,,0,9.5,9.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,403,64,0.7280701754385964,Intense Tomato,Round Tomato,Round,,,,M,M,,,,Premium,,,,,MA,MA,6.0,6.0,,0,9.5,9.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,402,61,0.8134920634920636,Cherry Vine Tomato,Cherry Tomato,,,,,,,,,,,,,,,,,3.0,3.0,,0,9.95,12.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,404,65,0.7280701754385964,Intense Tomato,Round Tomato,Round,,,,M,M,,,,Premium,,,,,MA,MA,6.0,6.0,,0,9.95,9.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,405,66,0.7280701754385964,Intense Tomato,Round Tomato,Round,,,,M,M,,,,Premium,,,,,MA,MA,6.0,6.0,,0,9.95,9.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,406,67,0.7280701754385964,Intense Tomato,Round Tomato,Round,,,,MM,MM,,,,Premium,,,,,MA,MA,6.0,6.0,,0,9.95,9.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,412,70,0.9166666666666666,Vine Tomato,Vine Tomato,,,,,,,,,,,,,,,NL,NL,5.0,5.0,,0,10.5,10.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,414,72,0.8333333333333334,Beef Tomato,Beef Tomato,,Pink,,,BBB,BBB,,,,,,,,,MA,MA,7.0,7.0,,0,17.5,17.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-26,Tomaten prijzen Kraaijeveld,399,60,0.9166666666666666,Cherry Tomato,Cherry Tomato,Yellow,Yellow,,,,,9x250g,9x250g,,,,,,,,,2.25,2.25,,0,18.5,18.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,519,150,0.6666666666666666,Capsicum,Capsicum,Yellow,Yellow,,,GG,GG,,,,,,,2,,ES,MA,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,520,154,0.6666666666666666,Capsicum,Capsicum,Yellow,Yellow,,,G,GG,,,,,,,2,,ES,ES,,0.0,,0,0.0,13.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,526,149,0.75,Capsicum,Capsicum,Red,Red,,,GG,GG,,,,,,,2,,MA,MA,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,527,142,0.7000000000000001,Capsicum,Capsicum,Yellow,Red,,,GG,GG,,,,,,,,,MA,MA,,0.0,,0,0.0,15.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,529,144,0.75,Capsicum,Capsicum,Green,Green,,,GG,GG,,,,,,,2,,MA,MA,,0.0,,0,11.95,11.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,523,159,0.75,Capsicum,Capsicum,Orange,Orange,,,GG,GG,,,,,,,1,,ES,ES,,0.0,,0,12.95,12.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,528,143,0.8333333333333334,Capsicum,Capsicum,Green,Green,,,GG,GG,,,,,,,,,MA,MA,,0.0,,0,12.95,12.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,522,158,0.75,Capsicum,Capsicum,Green,Green,,,G,G,,,,,,,1,,ES,ES,,0.0,,0,13.95,13.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,531,146,0.8333333333333334,Capsicum,Capsicum,Palermo,Palermo,,,,,,,,,,,2,,,,5.0,5.0,,0,13.95,13.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,516,151,0.75,Capsicum,Capsicum,Red,Red,,,GG,GG,,,,,,,2,,ES,ES,,0.0,,0,14.5,14.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,517,152,0.75,Capsicum,Capsicum,Red,Red,,,G,G,,,,,,,2,,ES,ES,,0.0,,0,14.5,14.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,518,153,0.75,Capsicum,Capsicum,Yellow,Yellow,,,GG,GG,,,,,,,1,,ES,ES,,0.0,,0,14.95,14.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,521,157,0.75,Capsicum,Capsicum,Green,Green,,,GG,GG,,,,,,,1,,ES,ES,,0.0,,0,14.95,14.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,525,155,0.6666666666666666,Capsicum,Capsicum,Red,Red,,,GG,G,,,,,,,,,MA,ES,,0.0,,0,15.95,16.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,515,160,0.6666666666666666,Capsicum,Capsicum,Red,Red,,,G,GG,,,,,,,1,,ES,ES,,0.0,,0,16.5,16.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,514,156,0.6166666666666667,Capsicum,Capsicum,Red,Yellow,,,GG,G,,,,,,,1,,ES,ES,,0.0,,0,16.96,13.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,530,145,0.75,Capsicum,Capsicum,Capia,,,,,,,,,,,,1,,,,5.0,5.0,,0,17.95,17.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,524,141,0.8333333333333334,Capsicum,Capsicum,Mix,Mix,,,,,10x500g,10x500g,,,,,,,ES,ES,,0.0,,0,19.5,19.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,533,148,0.75,Capsicum,Capsicum,Chili,,Green,,,,,,,,,,,,,,3.0,3.0,,0,22.5,22.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Capsicum prices Kraaijeveld,532,147,0.75,Capsicum,Capsicum,Chili,,Red,,,,,,,,,,,,,,3.0,3.0,,0,29.95,29.95
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,74,18,0.8333333333333334,Cucumber,Cucumber,,Naked,,,50+,50,24stk,24stk,,,EPS,EPS,,,NL,NL,,0.0,60,60,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,75,19,0.8333333333333334,Cucumber,Cucumber,,Naked,,,40+,40,30stk,30stk,,,EPS,EPS,,,NL,NL,,0.0,60,60,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,76,20,0.8333333333333334,Cucumber,Cucumber,,Naked,,,35+,35+,36stk,36stk,,,EPS,EPS,,,NL,NL,,0.0,65,65,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,79,21,0.8333333333333334,Cucumber,Cucumber,,Naked,,,35+,35+,22stk,22stk,,,EPS,EPS,,,NL,NL,,0.0,72,72,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,80,22,0.9375,Cucumber,Cucumber,Industry,Naked,,,,,,,,,EPS,EPS,,,NL,NL,10.0,10.0,60,60,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,81,13,0.9444444444444445,Cucumber,Cucumber,Stek,Naked,,,,,,,,,EPS,EPS,,,NL,NL,14.0,14.0,60,60,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,82,23,0.8333333333333334,Cucumber,Cucumber,,Naked,,,40+,40,22stk,22stk,,,EPS,EPS,,,NL,NL,,0.0,72,72,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,83,0,0.75,Cucumber,Cucumber,,Naked,,,35+,35+,22stk,22stk,,,EPS,EPS,,,NL,NL,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,72,16,0.9166666666666666,Lettuce,Lettuce,Iceberg,Iceberg,,,,,10stk,10stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,75,75,0.0,0.0
